label,tweet
"['udah', 'lebur', 'aja', '', 'udah', 'ngaku', 'kalo', 'tupoksi', 'bssn', 'gagal', 'tahan', 'kalo', 'tri', 'tri', '', 'blundrr', '', 'luamayan', 'hemat', 'anggar']",udah lebur aja udah ngaku kalo tupoksi bssn gagal tahan kalo tri tri blundrr luamayan hemat anggar
"['udh', 'gak', 'bener', 'nih']",udh gak bener nih
"['udh', 'jam', 'coba', 'colek', 'pake', 'sangkur', 'jgn', 'udh', 'mati', '', '']",udh jam coba colek pake sangkur jgn udh mati
"['udh', 'mikir', 'tipu', '', 'kyk', 'sambo', 'ne']",udh mikir tipu kyk sambo ne
['uh'],uh
"['ungkit', 'janji', 'jokowi', 'naik', 'bbm', 'rizal', 'ramli', 'lidah', 'tulang', 'laku', '', 'makzulinlurahngibul', 'makzulinlurahngibul']",ungkit janji jokowi naik bbm rizal ramli lidah tulang laku makzulinlurahngibul makzulinlurahngibul
"['ungkit', 'janji', 'jokowi', 'naik', 'bbm', 'rizal', 'ramli', 'lidah', 'tulang', 'makzulinlurahngibul', 'makzulinlurahngibul']",ungkit janji jokowi naik bbm rizal ramli lidah tulang makzulinlurahngibul makzulinlurahngibul
"['usul', 'dpr', 'ri', 'ngga', 'pensi', 'dpr', 'ri', 'jabat', 'nya', 'selesai', 'sangon', 'aja', 'lumayan']",usul dpr ri ngga pensi dpr ri jabat nya selesai sangon aja lumayan
"['usut', 'kpk', 'hny', 'cari', 'cari', 'berpolitikanak', 'jokowi', 'indikasi', 'korupsi', 'tdk', 'berani', 'usut', 'kelak', 'anies', 'presiden', 'orang', 'orang', 'tdk', 'sikat']",usut kpk hny cari cari berpolitikanak jokowi indikasi korupsi tdk berani usut kelak anies presiden orang orang tdk sikat
"['uu', 'sita', 'aset', 'koruptor', 'sah', 'mesti', 'uu', 'bukti', 'balik', 'sah', 'laksana', 'mesti', 'detik', 'tebang', 'pilih']",uu sita aset koruptor sah mesti uu bukti balik sah laksana mesti detik tebang pilih
"['video', 'joko', 'senang', '', 'periode', '']",video joko senang periode
"['viralkan', 'tau', 'jokowi', 'kerja', 'rakyat', 'indonesia', 'projekpemerintah', 'kapanyedama']",viralkan tau jokowi kerja rakyat indonesia projekpemerintah kapanyedama
"['visi', 'misi', 'menteri', 'yg', 'visi', 'misi', 'yg', 'bacot', 'loh', 'ekor', 'jilat', 'handal', '', '', '', '', '', '', '', '']",visi misi menteri yg visi misi yg bacot loh ekor jilat handal
"['vivo', 'shell', 'usaha', 'global', 'aset', 'stok', 'dunia', 'vivo', 'ngasih', 'harga', 'barang', 'subsidi']",vivo shell usaha global aset stok dunia vivo ngasih harga barang subsidi
"['wabup', 'puncak', 'respon', 'cair', 'blt', 'bansos', 'presiden', 'pelinusbalinal', 'tokohpuncakpapua', 'wabuppelinus']",wabup puncak respon cair blt bansos presiden pelinusbalinal tokohpuncakpapua wabuppelinus
"['wajar', 'nangsi', 'era', 'sby', 'bbm', 'lbh', 'x', 'periode', 'jabat', 'lengser', 'ninggalin', 'naik', 'bbm', 'yg', 'umum', 'jokowi', 'era', 'jokowi', 'kali', 'sayang', 'lupa', 'sejarah']",wajar nangsi era sby bbm lbh x periode jabat lengser ninggalin naik bbm yg umum jokowi era jokowi kali sayang lupa sejarah
"['wajar', 'rezim', 'jokowi', 'ancuran']",wajar rezim jokowi ancuran
"['waw', 'jokowi', 'suka', 'menterimesum']",waw jokowi suka menterimesum
"['wi', '', 'kerja', 'tuntas', '', 'cumak', 'kasik', 'potong', 'pita', 'trus', 'biar', 'duit', 'rakyat']",wi kerja tuntas cumak kasik potong pita trus biar duit rakyat
"['wisata', 'gunung', 'panceng', 'desa', 'bantal', 'situbondo', 'desawisatanusantara', 'tppjawatimur', 'tpptrenggalek']",wisata gunung panceng desa bantal situbondo desawisatanusantara tppjawatimur tpptrenggalek
"['wisata', 'pantai', 'bletok', 'situbondo', 'desawisatanusantara', 'tppjawatimur', 'tpptrenggalek']",wisata pantai bletok situbondo desawisatanusantara tppjawatimur tpptrenggalek
"['wkwkwk', '', '', '', '', 'bela', 'dalam', 'hati', 'jerit', 'perih', '']",wkwkwk bela dalam hati jerit perih
"['wkwkwk', '', 'putin', 'bahas', 'perang', 'jokowi', 'bahas', 'utang', 'ndak', 'nyambung', '', '']",wkwkwk putin bahas perang jokowi bahas utang ndak nyambung
"['wkwkwkwkwk', 'lucu', '', '', '']",wkwkwkwkwk lucu
"['ya', 'coba', 'klu', 'yg', 'demo', 'bawa', 'sapi', 'ditulisin', 'jokowi', 'ditangkep']",ya coba klu yg demo bawa sapi ditulisin jokowi ditangkep
"['ya', 'ga', 'datang', 'mad', 'ngomong', 'detik', 'balap', 'kaya', 'jonan', 'tau', 'kereta', 'cepat', 'masalah', 'beliau', 'ga', 'jokowi', 'remi', 'grounbreakingnya']",ya ga datang mad ngomong detik balap kaya jonan tau kereta cepat masalah beliau ga jokowi remi grounbreakingnya
"['ya', 'ga', 'pisang', 'n', 'gw', 'ide', 'yg', 'bagus', 'utk', 'awal', 'jokowi', '']",ya ga pisang n gw ide yg bagus utk awal jokowi
"['ya', 'gara', 'jokowi', '']",ya gara jokowi
"['ya', 'iya', 'jokowi', 'tolol']",ya iya jokowi tolol
"['ya', 'selamat', 'sengsara', 'rakyat', 'ya', '', 'alhamdulillah', 'kuat']",ya selamat sengsara rakyat ya alhamdulillah kuat
"['ya', 'suruh', 'bertanggungjawab', 'dg', 'periode', 'lihat']",ya suruh bertanggungjawab dg periode lihat
"['yaa', 'ga', 'tau', 'sayaa', '', '', '', '', 'bisanyaaa']",yaa ga tau sayaa bisanyaaa
"['yah', '', 'lu', 'mah', 'emang', 'benci', 'ama', 'jokowi', '', 'kalah', 'pilpres', 'ya', '', 'ajar', 'tong', '', 'kepala', 'negara', 'ga', 'campur', 'adil']",yah lu mah emang benci ama jokowi kalah pilpres ya ajar tong kepala negara ga campur adil
"['yel', 'yel', 'revolusi', 'mati', 'jd', 'pondasi', 'pijak', 'politikus']",yel yel revolusi mati jd pondasi pijak politikus
['yg'],yg
"['yg', 'adill', 'pakk', 'bgi', 'bgi', 'bltnya', 'jg', 'kena', 'dampkknya', 'ko', 'ga', 'bgi']",yg adill pakk bgi bgi bltnya jg kena dampkknya ko ga bgi
"['yg', 'bahan', 'narasi', 'buzzercm', 'jaman', 'jokowi', 'penjara', 'koruptorwalau', 'yg', 'tuntut', 'taon', 'jd', 'taonanyg', 'masuk', 'dlu', 'penjarapuja', 'puji', 'jokowibully', 'oposisibully', 'laludigajikelar', 'deh', 'tugas', 'ngebajerjokowi', 'senang', 'periode', '', '']",yg bahan narasi buzzercm jaman jokowi penjara koruptorwalau yg tuntut taon jd taonanyg masuk dlu penjarapuja puji jokowibully oposisibully laludigajikelar deh tugas ngebajerjokowi senang periode
"['yg', 'gagal', 'pola', 'pikir', 'dn', 'itung', 'kalianapa', 'gk', 'mikir', 'pa', 'jokowi', 'harga', 'bbm', 'sdh', 'tdk', 'adil', 'harga', 'k']",yg gagal pola pikir dn itung kalianapa gk mikir pa jokowi harga bbm sdh tdk adil harga k
"['yg', 'kasih', 'kursi', 'stafsus', 'jokowi', '', '']",yg kasih kursi stafsus jokowi
"['yg', 'mulia', 'yg', 'kau', 'marah', 'tukang', 'survey', 'krn', 'puas', 'public', 'sm', 'perintah', 'jokowi']",yg mulia yg kau marah tukang survey krn puas public sm perintah jokowi
"['yg', 'nama', 'hidup', 'aq', 'cari', 'politik', 'dunia', 'yg', 'tanding', 'hukum', 'kuathukum', 'akidah', 'moral', 'akidah', 'yg', 'nama', 'mamy', 'uang', 'kaga', 'hidup', 'moral', 'kaga', 'moral', 'maenkan', 'agama', 'islam', 'nyari', 'malu', 'agama', 'bukti', 'hukum', 'aq', 'yg', 'hukum']",yg nama hidup aq cari politik dunia yg tanding hukum kuathukum akidah moral akidah yg nama mamy uang kaga hidup moral kaga moral maenkan agama islam nyari malu agama bukti hukum aq yg hukum
"['yg', 'nama', 'panas', 'tahun', 'hilang', 'hapus', 'hujan', 'hari', 'jokowi', 'babuek', 'baiak', 'pado', 'padoi', 'babuek', 'jahek', 'sakal']",yg nama panas tahun hilang hapus hujan hari jokowi babuek baiak pado padoi babuek jahek sakal
"['', '', '', 'yg', 'ngebeut', 'nyapresss', 'bgmn', 'jd', 'presiden', 'pecat', 'dr', 'menteri', 'krn', 'jeblok', 'budgeting', 'nya', 'situ', 'dungu', 'versi', 'gerung']",yg ngebeut nyapresss bgmn jd presiden pecat dr menteri krn jeblok budgeting nya situ dungu versi gerung
"['yg', 'normal', 'dy', 'yg', 'ngeluh', 'dy', 'pake', 'butuh', 'pikir', 'abu', 'nawas', 'lgi', 'klo', 'abu', 'nawas', 'ad', 'udah', 'psti', 'dicramahin', 'ni', 'jokowi']",yg normal dy yg ngeluh dy pake butuh pikir abu nawas lgi klo abu nawas ad udah psti dicramahin ni jokowi
"['yg', 'salah', 'krn', 'tutup', 'mata', 'pd', 'menteri', '', 'model', 'gitu']",yg salah krn tutup mata pd menteri model gitu
"['yg', 'suruh', 'milih', 'track', 'recordnya', 'menpan', 'proyek', 'contoh', 'asn', 'mgkn', 'mak', 'banteng', 'ya']",yg suruh milih track recordnya menpan proyek contoh asn mgkn mak banteng ya
"['yg', 'utang', 'yg', 'suruh', 'bayar', 'pa', 'jokowi', 'hadeh', '']",yg utang yg suruh bayar pa jokowi hadeh
"['yth', 'presiden', 'kurang', 'inflasi', 'qbat', 'bbm', 'bbm', 'tdk', 'turun', 'lg', 'mohon', 'tdk', 'naik', 'turun', 'onkos', 'kereta', 'api', 'listrik', 'pln', 'jl', 'toll', 'pajak', 'pph', 'pam', 'pgn', 'elpiji', 'dll', 'dll', 'tks']",yth presiden kurang inflasi qbat bbm bbm tdk turun lg mohon tdk naik turun onkos kereta api listrik pln jl toll pajak pph pam pgn elpiji dll dll tks
"['yth', 'presiden', 'mohon', 'maaf', 'sih', 'urgensi', 'bangun', 'ikn', 'krisis', 'inflasi', 'tunda', 'bangun', 'tdk', 'konsisten', 'bijak', 'bpk', 'yg', 'pro', 'rakyat', 'dana', 'u', 'atas', 'krisis', 'pangan', 'inflasi', 'pa']",yth presiden mohon maaf sih urgensi bangun ikn krisis inflasi tunda bangun tdk konsisten bijak bpk yg pro rakyat dana u atas krisis pangan inflasi pa
"['yth', 'selamat', 'pilih', 'bpk', 'abdu', 'selamat', 'tugas', '']",yth selamat pilih bpk abdu selamat tugas
"['yuk', 'dkasih', 'ruang', 'utk', 'yg']",yuk dkasih ruang utk yg
"['zaman', 'jokowi', 'bikin', 'rame', 'bikin', 'gaduh', '', '', '', '', '', '', '', '', 'zaman', 'leluhur', 'hidup', 'rukun', 'damai', '', '', '']",zaman jokowi bikin rame bikin gaduh zaman leluhur hidup rukun damai
