datetime,username,content
2022-12-08 01:18:14+00:00,convomfs,"💭 halo aku mau tanya,aku udah sakit pinggang kiri bawah sebulanan dan sakitnya sampe ke kaki. Chat di halodoc katanya kena saraf tp kemarin konsul klinik dan tes urine ktnya infeksi saluran kemih,mau tnya kalo infeksi saluran kemih smpe sakit kaki kah?mungkin disini ada (cont)"
2022-12-08 01:15:20+00:00,convomfs,🤍 leeseo ive mirip jedar apa gue doang yang ngerasa
2022-12-08 01:15:16+00:00,convomfs,"ciwi ciwi, kalian yang workout kalo lagi red days hari ke 1-4 workout ga? Atau libur dulu? 💭"
2022-12-08 01:15:09+00:00,convomfs,"orang ini kenapa ya? ngatur2 admin g*r1ndra.. ya terserah adminnya lah mau ngapain. lagian ini twitter, semua bebas berpendapat. gua sendiri ngga peduli kalau ini mrpk strategi partai biar kepilih pemilu, krn adminnya emang asik kok. 💭 https://t.co/hAhYMxRTsh"
2022-12-08 01:15:07+00:00,convomfs,"💭 INI SERU TERUS BAGUS BANGEEEEET NYESEL BARU NONTON, SARANIN LAGI YANG SEJENING GINI DONG, TERNYATA SERU NONTON ORANG PINTER SHARING SHARING 😭 https://t.co/XVilxYfznf"
2022-12-08 01:14:28+00:00,convomfs,"💭 aku make concealer somethinc shade sand, kalo di esqa ini shade truffle apa pancake yah?? pengen ganti soalnya heheheh"
2022-12-08 01:10:43+00:00,convomfs,guys bahasa inggrisnya untuk menjadi lebih siap dalam ujian itu apa yaaa? 💭
2022-12-08 01:09:34+00:00,convomfs,💭 ada bnrnya jg :'( https://t.co/K4bXRsKKi3
2022-12-08 01:08:43+00:00,convomfs,"💭 ada yg mau bantuin isi padlet ultah buat temenku ngga? lagi beda kota ni. gabisa ngasih surprise langsung🥺🥺🥺
klo ada yg mau nanti aku dm linknya. jangan lupa open dm, makasii"
2022-12-08 01:06:04+00:00,convomfs,🤍 gempanya berasa sampe depok ga si gais?
2022-12-08 01:05:07+00:00,convomfs,"🤍 when you lost someone, bingung mau ceritain hal random kesiapa, bingung mau kirim foto sama video kucing lucu ke siapa. mau kirim ke orangnya, i already annoying to him :""D"
2022-12-08 01:04:59+00:00,convomfs,ada yg suka sebel ga sm org yg ngomong tuh lelet gitu kata per katanya jd emosi sndiri 🤍
2022-12-08 01:04:43+00:00,convomfs,💭 dengerin oceans &amp; engines nya NIKI adalah sebuah seni menggalaukan diri😔
2022-12-08 01:00:03+00:00,convomfs,"Saran timbangan digital badan yang kalian pake dan ngga mudah error dong guys. Punya sender baru pakai sebulan dah error, mau gantiii 💭 terus mending baterai atau usb?"
2022-12-08 00:56:41+00:00,convomfs,"🤍 yang suka bikin corat coret, ada yang punya qr code brush ibis yang warnanya bisa auto gradasi gitu gaakk? tia!"
2022-12-08 00:56:37+00:00,convomfs,🤍 rekomendasi bento cake yg lucu dong
2022-12-08 00:55:30+00:00,convomfs,💭 GEMPA GA SIH??
2022-12-08 00:55:21+00:00,convomfs,barusan gempa ya guys.. stay safe semua 🤍
2022-12-08 00:54:47+00:00,convomfs,🤍 komplotan begal https://t.co/3z0qYtbC1n
2022-12-08 00:53:25+00:00,convomfs,🤍 Kalian pas brp hari guys?
2022-12-08 00:52:02+00:00,convomfs,pagi pagi enaknya galau🫂 🤍 https://t.co/iWPdhvDYWo
